feature_id,text,normalized_text
feature_6b04dd9067ba58a4,"Our authentic Millennium Colorworks (more commonly known as MOM's) ink is perfect for your next tattoo. With high levels of pigment and a renowned reputation worldwide, MOM's ink brings some of the best and safest ink to you. Its outstanding staying power means that you can be sure your next piece will look good for years to come. MOM's inks are made entirely in the United States; nothing is imported!","our authentic millennium colorworks (more commonly known as mom's) ink is perfect for your next tattoo. with high levels of pigment and a renowned reputation worldwide, mom's ink brings some of the best and safest ink to you. its outstanding staying power means that you can be sure your next piece will look good for years to come. mom's inks are made entirely in the united states; nothing is imported"
feature_4ba2eec91ad26056,Duo Individual Lash Adhesive Dark 0.25oz (3 Pack),duo individual lash adhesive dark 0.25oz (3 pack
feature_3a9e6f03d4efb588,It is a Carrier Oil.,it is a carrier oil
feature_9ae66ecb67094e9c,Extraction Method - Cold Pressed,extraction method - cold pressed
feature_917ee20d4466f159,"Beautify your Hair, Skin & Nails","beautify your hair, skin & nails"
feature_dde9b3decc8b316a,Highest Premium Grade Available. Our 100% Pure Castor Oil is Grade A. Made in small batches to Guarantee 100% freshness.,highest premium grade available. our 100% pure castor oil is grade a. made in small batches to guarantee 100% freshness
feature_978564749e439567,FOR EXTERNAL USE AND AROMATHERAPY ONLY PURE AND NATURAL,for external use and aromatherapy only pure and natural
feature_a5514b3141dec091,Castor Oil (Ricinus Communis) 100% Pure & Natural Undiluted Uncut Cold Pressed Carrier Oil - Best For Aromatherapy - Therapeutic Grade - 15ML,castor oil (ricinus communis) 100% pure & natural undiluted uncut cold pressed carrier oil - best for aromatherapy - therapeutic grade - 15ml
feature_bfd1f5670aa399ca,"Fiesta Sun Coconut Dream Ultra Dark Tanning with Clear Bronzers, 8 oz 2-Pack + Tanning Mitt Included in this bundle is the following 2 - Fiesta Sun Coconut Dream tanning lotion 8oz each 1 - Tanning Lotion applicator mitt","fiesta sun coconut dream ultra dark tanning with clear bronzers, 8 oz 2-pack + tanning mitt included in this bundle is the following 2 - fiesta sun coconut dream tanning lotion 8oz each 1 - tanning lotion applicator mitt"
feature_aa8017b630de362e,"1) Made with armfuls of peonies, pink berries, and violets. 2) A shot of cedarwood lends a woody, balsamic warmth while vetiver injects the tiniest hint of hazelnut. 3) Vegan","1) made with armfuls of peonies, pink berries, and violets. 2) a shot of cedarwood lends a woody, balsamic warmth while vetiver injects the tiniest hint of hazelnut. 3) vegan"
feature_df333bf9b95a3cc4,"Highest Quality Ingredients from the World’s Most Powerful Natural Source. This creamy, indulgent cleansing bar hydrates, nourishes and exfoliates the skin with a cocktail of skin-loving and detoxifying ingredients.","highest quality ingredients from the world’s most powerful natural source. this creamy, indulgent cleansing bar hydrates, nourishes and exfoliates the skin with a cocktail of skin-loving and detoxifying ingredients"
feature_91f3048e74001bdd,Shea Butter moisturizes + protects. Olive Fruit Oil repairs + soothes. Blue Lotus Extract naturally nourishes. Sea Salt detoxifies + exfoliates. Glacial Water naturally refreshes,shea butter moisturizes + protects. olive fruit oil repairs + soothes. blue lotus extract naturally nourishes. sea salt detoxifies + exfoliates. glacial water naturally refreshes
feature_edc7a9d9e62c12d1,"Totally Tested. Cruelty Free. Simply Clean. Hypoallergenic, Dermatologist Tested, Vegan, Gluten-Free. No Parabens, No Phthalates, No Animal Testing, No Animal-Derived Ingredients, No Mineral Oil, No Synthetic Dyes","totally tested. cruelty free. simply clean. hypoallergenic, dermatologist tested, vegan, gluten-free. no parabens, no phthalates, no animal testing, no animal-derived ingredients, no mineral oil, no synthetic dyes"
feature_be96b49acf0866e7,"We’re raising the bar on bar soap. It’s love at first lather. Our cocktail of powerful, raw sea botanicals and rich, nourishing ingredients will make a bar soap believer out of anyone who meets it in the shower. Formulated to help cleanse, hydrate, exfoliate and nourish all skin types. Our Dreamy Bar Soap is different because it provides more hydration than the most popular bar soap in the world. The powerful cocktail of raw sea ingredients and nourishing butters will cleanse, hydrate and nourish all skin types.","we’re raising the bar on bar soap. it’s love at first lather. our cocktail of powerful, raw sea botanicals and rich, nourishing ingredients will make a bar soap believer out of anyone who meets it in the shower. formulated to help cleanse, hydrate, exfoliate and nourish all skin types. our dreamy bar soap is different because it provides more hydration than the most popular bar soap in the world. the powerful cocktail of raw sea ingredients and nourishing butters will cleanse, hydrate and nourish all skin types"
feature_9b5a70c3c34d020c,Package Includes: 1 Wig + 1 Pair of Glasses + 2 Mustache + 1 Wig Cap,package includes: 1 wig + 1 pair of glasses + 2 mustache + 1 wig cap
feature_c432235b99f04f2e,Mustache:There is glue on the back of the Mustache and it is easy to attach it to your face,mustache:there is glue on the back of the mustache and it is easy to attach it to your face
feature_5df341de429f3a9d,"100% heat-resistant synthetic fibers which can be permed by iron, looks natural even under sunshine, not cheap one-time use party wig, specially designed for people with high requirement.","100% heat-resistant synthetic fibers which can be permed by iron, looks natural even under sunshine, not cheap one-time use party wig, specially designed for people with high requirement"
feature_60f03724ce27ccf6,"It can be adjusted to a fixed position to suit 21-24 inches head size, even children can wear it easily by adjusting the buckle.(There might be a slight error within 0.8”)","it can be adjusted to a fixed position to suit 21-24 inches head size, even children can wear it easily by adjusting the buckle.(there might be a slight error within 0.8"
feature_96d5a759f889a1cb,"Soft and seductive, these silicone handcuffs from the Onyx collection comfortably bind you and a lover during bondage play. The buckle closure easily adjusts to fit smaller and larger wrists, while metal loops and a removable lobster clasp give you the freedom to play with any length of restraint.","soft and seductive, these silicone handcuffs from the onyx collection comfortably bind you and a lover during bondage play. the buckle closure easily adjusts to fit smaller and larger wrists, while metal loops and a removable lobster clasp give you the freedom to play with any length of restraint"
feature_99d01042f0e1fbd7,"Medium/strong hold pomade, medium shine","medium/strong hold pomade, medium shine"
feature_54c6284d210b4e8a,"Water soluable, best men's pomade","water soluable, best men's pomade"
feature_9bcfdb625a5cba4c,Net Weight: 3.5 ounces,net weight: 3.5 ounces
feature_9e9571da50b3dcde,"Includes a Superi™ Tortoise Shell Hard Plastic Comb nearly 8"" long","includes a superi™ tortoise shell hard plastic comb nearly 8"" long"
feature_d633afa944ad620b,"Uppercut deluxe pomade is a water-soluble product suitable for a diverse range of styles. Its unique formula means it will wash out easily leaving no residue. With a thick gel consistency, the pomade gives control and definition without the weight of traditional pomades. Uppercut is a product line developed by barbers. Traditional barbering is becoming a skill of the past, but we are bringing it back with a clean, masculine brand to which men can relate. Inspired by the timeless style of the 1950's barber shop, uppercut barber supplies is a modern yet traditional approach to male grooming.","uppercut deluxe pomade is a water-soluble product suitable for a diverse range of styles. its unique formula means it will wash out easily leaving no residue. with a thick gel consistency, the pomade gives control and definition without the weight of traditional pomades. uppercut is a product line developed by barbers. traditional barbering is becoming a skill of the past, but we are bringing it back with a clean, masculine brand to which men can relate. inspired by the timeless style of the 1950's barber shop, uppercut barber supplies is a modern yet traditional approach to male grooming"
feature_0739e2cef9c749c9,"Nutraceutics Vivaxl, Tropical Fruit Flavor, 20 effervescent sachets (x2) No matter how hard you try to stay on top of the game of life, some days it’s hard to get motivated. And even on days when you are energized and going strong, an extra burst of energy can push you on to peak performance. Vivaxl delivers that energy—and more. Vivaxl is ideal for supporting your mental acuity, energizing your workouts, stimulating your love life and brightening your lackluster days.","nutraceutics vivaxl, tropical fruit flavor, 20 effervescent sachets (x2) no matter how hard you try to stay on top of the game of life, some days it’s hard to get motivated. and even on days when you are energized and going strong, an extra burst of energy can push you on to peak performance. vivaxl delivers that energy—and more. vivaxl is ideal for supporting your mental acuity, energizing your workouts, stimulating your love life and brightening your lackluster days"
