feature_id,text,normalized_text
feature_94c897cd1a18e888,"Our Guarantee: The most effective neck lifting product you've ever used or your money back. Try this simple self-test: Looking in a mirror, place index fingers in front of your ears, and thumbs at the end of your jaw, then push skin upward and back. Do you like what you see? That is what Secret Lift Pro will do for you. Cosmetic surgery results without the pain and expense. Secret Lift Pro is simple to use, and you will get guaranteed results. You will look years younger instantly and feel great. Secret Lift Pro will take years off your appearance in just a few minutes. Not only will you look younger, but you will also feel great. This face and neck lift system will lift sagging skin, eliminate wrinkles from your face and eye area. No one will know your secret! Secret Lift Pro is the solution. After extensive testing, CosmeSearch, Inc. has developed a simple lifting device which is highly effective, easy to use, and unnoticeable. It is ideal to use for special occasions, weddings, reunions, modeling, picture taking, travel, etc. Each kit comes with 12 Pre-Assembled Neck and Jaw Lifts with medical grade, breathable, hypoallergenic tape. For best results and proper application, make sure that the area the tapes adhere to is clean and free of oil and makeup.","our guarantee: the most effective neck lifting product you've ever used or your money back. try this simple self-test: looking in a mirror, place index fingers in front of your ears, and thumbs at the end of your jaw, then push skin upward and back. do you like what you see? that is what secret lift pro will do for you. cosmetic surgery results without the pain and expense. secret lift pro is simple to use, and you will get guaranteed results. you will look years younger instantly and feel great. secret lift pro will take years off your appearance in just a few minutes. not only will you look younger, but you will also feel great. this face and neck lift system will lift sagging skin, eliminate wrinkles from your face and eye area. no one will know your secret! secret lift pro is the solution. after extensive testing, cosmesearch, inc. has developed a simple lifting device which is highly effective, easy to use, and unnoticeable. it is ideal to use for special occasions, weddings, reunions, modeling, picture taking, travel, etc. each kit comes with 12 pre-assembled neck and jaw lifts with medical grade, breathable, hypoallergenic tape. for best results and proper application, make sure that the area the tapes adhere to is clean and free of oil and makeup"
feature_b288918595f3a221,"THE LAWN MOWER 4.0: Welcome to the newest and latest in below-the-waist trimming. The Lawn Mower 4.0 from MANSCAPED is the only trimmer you need to keep your manhood looking trim, neat, and clean. Soft ceramic blades featuring advanced SkinSafe Technology ensures confidence while trimming below-the-waist.","the lawn mower 4.0: welcome to the newest and latest in below-the-waist trimming. the lawn mower 4.0 from manscaped is the only trimmer you need to keep your manhood looking trim, neat, and clean. soft ceramic blades featuring advanced skinsafe technology ensures confidence while trimming below-the-waist"
feature_0ede47e1a5bad1f5,"FEATURES/BENEFITS: This next-level male trimmer is cordless, waterproof, and can be charged with a rapid charging USB dock or with any wireless charging pad for ultimate convenience. It also comes with adjustable trimming guards for different hair lengths. No matter what length you choose, you can be sure to get an even trim. Plus, The Lawn Mower 4.0 features rust-proof, ceramic snap-in blades for hygiene and sharpness.","features/benefits: this next-level male trimmer is cordless, waterproof, and can be charged with a rapid charging usb dock or with any wireless charging pad for ultimate convenience. it also comes with adjustable trimming guards for different hair lengths. no matter what length you choose, you can be sure to get an even trim. plus, the lawn mower 4.0 features rust-proof, ceramic snap-in blades for hygiene and sharpness"
feature_df4042712feac073,"GROIN, BODY & BACK: Our trimmers were designed for below-the-waist grooming but work great on your not so private parts too! With our SkinSafe replaceable blade, you can have multiple blades ready for all body areas with hair. Feel more confident, comfortable, and healthy with a total grooming experience.","groin, body & back: our trimmers were designed for below-the-waist grooming but work great on your not so private parts too! with our skinsafe replaceable blade, you can have multiple blades ready for all body areas with hair. feel more confident, comfortable, and healthy with a total grooming experience"
feature_c33641bc4b284b01,"THE WEED WHACKER: Your nose and ear hair deserves the best care. The Weed Whacker is all you need to groom your sensitive nasal and ear cavity, to maintain a trimmed and neat style. The engineers at MANSCAPED have brought our next-gen trimmer technology into our latest offering: The Weed Whacker.","the weed whacker: your nose and ear hair deserves the best care. the weed whacker is all you need to groom your sensitive nasal and ear cavity, to maintain a trimmed and neat style. the engineers at manscaped have brought our next-gen trimmer technology into our latest offering: the weed whacker"
feature_baaea12b4e888a16,"FEATURES/BENEFITS: A premium 9,000 RPM motor powers a 360° rotary dual-blade system with SkinSafe Technology. Maneuver the hypoallergenic stainless-steel cone tip with confidence against pulls, nicks or cuts. The powerful 600mAh li-ion battery holds charge for up to 90 minutes of use and is easily charged with a convenient USB cable and AC adapter. Intelligent design features a 23-degree angle to match the contours of the nose and ear for precise hair trimming.","features/benefits: a premium 9,000 rpm motor powers a 360° rotary dual-blade system with skinsafe technology. maneuver the hypoallergenic stainless-steel cone tip with confidence against pulls, nicks or cuts. the powerful 600mah li-ion battery holds charge for up to 90 minutes of use and is easily charged with a convenient usb cable and ac adapter. intelligent design features a 23-degree angle to match the contours of the nose and ear for precise hair trimming"
feature_4fd928480a4ab0e8,"Hair bows Size: Length 5 inches,Width 3 inches, Headband Width 0.5 inch.","hair bows size: length 5 inches,width 3 inches, headband width 0.5 inch"
feature_5cec45280016dca3,Comfortable no headache fit for your toddler who just outgrew her elastic(2-10 years old).,comfortable no headache fit for your toddler who just outgrew her elastic(2-10 years old
feature_95d67b1a2ed88eb8,"As the headband is plastic covered with grosgrain ribbon, to keep them in place.Non slipping off her head.","as the headband is plastic covered with grosgrain ribbon, to keep them in place.non slipping off her head"
feature_36a1b2eaabbeaa40,It could also compliment school uniform and match school colors.,it could also compliment school uniform and match school colors
feature_6c9ac046095b5f4f,Package included: 10 pcs.Great choice for gift.,package included: 10 pcs.great choice for gift
feature_a298ecb2e568b6bf,Highest Quality Curling Irons available,highest quality curling irons available
feature_bdad7c36ee768314,"Helen of Troy 1511 Brush Iron, White, 3/4 Inch Barrel","helen of troy 1511 brush iron, white, 3/4 inch barrel"
feature_31fe598465ef298e,SQUEEZE SMELLING SALTS: Aqua salt is very strong! We advise you to hold the bottle 6 inches away from your nose when in use. Just Twist and Sniff!,squeeze smelling salts: aqua salt is very strong! we advise you to hold the bottle 6 inches away from your nose when in use. just twist and sniff
feature_4932a126166bab7e,"HOW TO USE: Aqua is a pre-activated inhalant and ready to go! Contains hundreds of uses! The instant rush and burst of adrenaline can be used for powerlifting, weightlifting, hockey, & plenty more! Aqua prevents and treats fainting.","how to use: aqua is a pre-activated inhalant and ready to go! contains hundreds of uses! the instant rush and burst of adrenaline can be used for powerlifting, weightlifting, hockey, & plenty more! aqua prevents and treats fainting"
feature_b6a249dd115174c4,"30 DAY REFUND GUARANTEE: If you aren't 100% satisfied, send it back for a FULL REFUND.","30 day refund guarantee: if you aren't 100% satisfied, send it back for a full refund"
feature_af6669891a19bce3,"FAST ACTING: Instant sensation to achieve peak performance. Sniffing ammonia Inhalants will result in explosive energy, maximum strength, and sharp focus.","fast acting: instant sensation to achieve peak performance. sniffing ammonia inhalants will result in explosive energy, maximum strength, and sharp focus"
feature_64e45fd20bdfcfeb,USA: Made in a USA GMP certified facility with global ingredients under strict regulatory standards.,usa: made in a usa gmp certified facility with global ingredients under strict regulatory standards
